SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"29681","75266","1","2020","Normal","Star Wars","Licensed","Episode IX","Sith Troopers Battle Pack","X","75266-1","14.99","12.99","19.99","14.99","02/01/2020 00:00:00","10/12/2021 00:00:00","105","4","sw1065,sw1075,sw1076,","Box","Retail","6288992","6288991","5702016617122","673419317238","19.1","14.1","4.6","0.12","10","4","8","6","","17615","2236","2","4","X","39","19.2400","14.5100","","01/01/2020 00:00:00","31/07/2021 00:00:00"
"31898","75320","1","2022","Normal","Star Wars","Licensed","Episode V","Snowtrooper Battle Pack","X","75320-1","19.99","17.99","24.99","19.99","02/01/2022 00:00:00","01/03/2024 00:00:00","105","4","sw1178,sw1179,sw1181,sw1182,","Box","Retail","6378925","6378858","5702017155067","673419356701","19.1","14.1","4.6","","12","3","3","6","","21054","2475","2","9","X","43","22.1700","15.8100","Henrik Andersen,","01/01/2022 00:00:00","31/12/2023 00:00:00"
"22906","COMCON032","1","2013","Other","Star Wars","Licensed","Promotional","Jek-14 Mini Stealth Starfighter","X","COMCON032-1","39.99","","","","","","105","1","sw0475a,","Box","Promotional","","","","","","","","","","","","8","14","371","1671","0","0","X","0","2168.0000","159.9900","","",""
"25607","75119","1","2016","Normal","Star Wars","Licensed","Buildable Figures","Sergeant Jyn Erso","X","75119-1","24.99","19.99","29.99","24.99","01/10/2016 00:00:00","04/04/2018 00:00:00","104","","","Box","Retail","6136859","6136858","5702015593359","673419248099","14.097","26.2128","6.096","0.2494756","","","","7","14","5047","988","2","5","X","9","14.3800","6.2800","","30/09/2016 00:00:00","31/12/2017 00:00:00"
"24786","75127","1","2016","Normal","Star Wars","Licensed","Microfighters","The Ghost","X","75127-1","9.99","8.99","12.99","9.99","01/03/2016 00:00:00","02/12/2016 00:00:00","104","1","sw0576,","Box","Retail","6135694","6135693","","673419247078","14.097","12.192","4.5974","0.1135","10","4","9","6","12","11995","2753","2","6","X","18","35.3500","25.1000","","01/01/2016 00:00:00","31/12/2016 00:00:00"
"27395","75537","1","2018","Normal","Star Wars","Licensed","Buildable Figures","Darth Maul","X","75537-1","29.99","25.99","39.99","29.99","14/04/2018 00:00:00","02/01/2019 00:00:00","104","","","Box","Retail","6213574","6213573","5702016112122","673419283687","14.1","26.2","6.1","","","","","8","14","3298","1730","2","4","X","5","64.2400","41.0800","","20/04/2018 00:00:00","31/12/2018 00:00:00"
"2151","4490","1","2003","Normal","Star Wars","Licensed","Mini Building Set","Republic Gunship","X","4490-1","7","6.99","","","","","102","","","Blister pack","Retail","4186185","4184339","","673419017312","14.4","14.4","4.4","","","","","","","5602","2006","1","2","X","53","46.3400","16.8700","","01/06/2003 00:00:00","01/06/2004 00:00:00"
"5584","7654","1","2007","Normal","Star Wars","Licensed","Episode III","Droids Battle Pack","X","7654-1","9.99","8.99","","","24/10/2007 00:00:00","11/09/2008 00:00:00","102","7","sw0001b,sw0092,","Box","{Not specified}","4498737","4495383","5702014499485","673419091237","19.2","14.4","4.8","0.12","","","","","","14706","3504","1","4","X","289","71.3100","28.6700","Bjarke Lykke Madsen,","01/01/2007 00:00:00","31/07/2008 00:00:00"
"9867","75011","1","2013","Normal","Star Wars","Licensed","Planet Set","Tantive IV & Planet Alderaan","X","75011-1","9.99","11.99","","","","","102","1","sw0427,","{Not specified}","{Not specified}","6025063","6025062","5702014974692","673419191340","14.1","19.1","8.8","0.15","","","","6","12","5215","4245","1","6","X","14","66.7400","31.1000","Jan Neergaard Olesen,","01/01/2013 00:00:00","31/12/2013 00:00:00"
"23797","75077","1","2015","Normal","Star Wars","Licensed","Microfighters","Homing Spider Droid","X","75077-1","9.99","8.99","12.99","9.99","01/01/2015 00:00:00","27/11/2015 00:00:00","102","1","sw0467,","Box","Retail","6100111","6100110","5702015349130","673419230308","14.097","12.192","4.5974","0.1","8","6","9","6","12","7810","2511","2","2","X","4","28.8000","12.3000","Jan Neergaard Olesen,","01/01/2015 00:00:00","31/12/2015 00:00:00"
"24780","75115","1","2016","Normal","Star Wars","Licensed","Buildable Figures","Poe Dameron","X","75115-1","24.99","19.99","29.99","24.99","02/01/2016 00:00:00","12/04/2017 00:00:00","102","","","Box","Retail","6136875","6136873","","673419248136","14.097","26.2128","6.096","0.2313319","","","","7","14","4688","1205","2","6","X","0","16.0300","9.3600","","01/01/2016 00:00:00","31/12/2016 00:00:00"
"27399","75206","1","2018","Normal","Star Wars","Licensed","Episode II","Jedi and Clone Troopers Battle Pack","X","75206-1","14.99","12.99","16.99","16.99","14/04/2018 00:00:00","14/08/2019 00:00:00","102","4","sw0909,sw0910,sw0911,","Box","Retail","6212571","6212569","5702016109993","673419281737","19.1","14.1","4.6","0.13","10","12","5","6","12","14194","3477","2","4","X","29","54.5700","25.9200","","20/04/2018 00:00:00","31/07/2019 00:00:00"
"29682","75267","1","2020","Normal","Star Wars","Licensed","The Mandalorian","Mandalorian Battle Pack","X","75267-1","14.99","12.99","19.99","14.99","02/01/2020 00:00:00","28/01/2022 00:00:00","102","4","sw1077,sw1078,sw1079,sw1080,","Box","Retail","6288994","6288993","5702016617139","673419317245","19.1","14.1","4.6","0.12","4","8","6","6","","33311","2872","2","4","X","82","21.3400","14.9600","","01/01/2020 00:00:00","31/12/2021 00:00:00"
"24793","75133","1","2016","Normal","Star Wars","Licensed","Battlefront","Rebel Alliance Battle Pack","X","75133-1","12.99","11.99","15.99","16.99","01/03/2016 00:00:00","21/11/2016 00:00:00","101","4","sw0687,sw0688,sw0689,sw0690,","Box","Retail","6135719","6135718","5702015591591","673419247146","19.1008","14.097","4.5974","0.1179339","16","4","6","6","12","12725","3784","2","2","X","36","37.2300","22.8100","Niels M. Frederiksen,","01/01/2016 00:00:00","31/12/2016 00:00:00"
"30752","75295","1","2021","Normal","Star Wars","Licensed","MicroFighters","Millennium Falcon Microfighter","X","75295-1","9.99","8.99","13.99","9.99","02/01/2021 00:00:00","27/11/2022 00:00:00","101","1","sw0771,","Box","Retail","6332840","6332839","5702016912654","","14.1","12.2","4.6","","4","8","7","","","15561","1341","2","5","X","5","11.0800","7.5800","Jason Zapantis,","01/01/2021 00:00:00","31/12/2022 00:00:00"
"27393","75535","1","2018","Normal","Star Wars","Licensed","Buildable Figures","Han Solo","X","75535-1","24.99","25.99","29.99","29.99","14/04/2018 00:00:00","01/05/2019 00:00:00","101","","","Box","Retail","6213570","6213569","5702016112108","673419283663","14.1","26.2","6.1","","","","","8","14","2188","1085","2","4","X","0","24.9100","17.8800","","20/04/2018 00:00:00","31/12/2018 00:00:00"
"27394","75536","1","2018","Normal","Star Wars","Licensed","Buildable Figures","Range Trooper","X","75536-1","24.99","25.99","29.99","29.99","14/04/2018 00:00:00","13/12/2018 00:00:00","101","","","Box","Retail","6213572","6213571","5702016112115","","14.1","26.2","6.1","","","","","7","14","2729","1619","2","4","X","0","68.6600","31.4100","","20/04/2018 00:00:00","31/12/2018 00:00:00"
"22956","75034","1","2014","Normal","Star Wars","Licensed","Episode VI","Death Star Troopers","X","75034-1","12.99","11.99","15.99","16.99","18/02/2014 00:00:00","29/10/2015 00:00:00","100","4","sw0520,sw0521,sw0529,","Box","Retail","6060918","6060916","5702015121088","673419209281","19.1008","14.097","4.5974","0.11","","","","6","12","17708","3607","2","2","X","39","34.9900","16.7800","","01/01/2014 00:00:00","31/07/2015 00:00:00"
"26731","75531","1","2017","Normal","Star Wars","Licensed","Buildable Figures","Stormtrooper Commander","X","75531-1","24.99","19.99","29.99","24.99","02/06/2017 00:00:00","04/05/2018 00:00:00","100","","","Box","Retail","6175311","6175310","","673419266680","14.097","26.2128","6.096","0.2948348","","","","7","14","4413","1907","2","4","X","14","53.9900","26.6300","","01/06/2017 00:00:00","31/07/2018 00:00:00"
"2152","4491","1","2003","Normal","Star Wars","Licensed","Mini Building Set","MTT","X","4491-1","7","6.99","","","","","99","","","Blister pack","Retail","4186184","4184340","5702014260245","673419017305","14.4","14.4","4.4","","","","","","","5917","1713","1","2","X","65","20.3600","9.5300","","01/06/2003 00:00:00","01/06/2004 00:00:00"
"22955","75035","1","2014","Normal","Star Wars","Licensed","Episode III","Kashyyyk Troopers","X","75035-1","12.99","11.99","15.99","16.99","18/02/2014 00:00:00","28/10/2015 00:00:00","99","4","sw0518,sw0519,","Box","Retail","6060923","6060922","5702015121101","673419209304","19.1008","14.097","4.5974","0.12","","","","6","12","15914","4567","2","2","X","46","108.3700","57.3200","","01/01/2014 00:00:00","31/07/2015 00:00:00"
"27498","75207","1","2018","Normal","Star Wars","Licensed","Solo","Imperial Patrol Battle Pack","X","75207-1","14.99","12.99","16.99","16.99","14/04/2018 00:00:00","31/12/2018 00:00:00","99","4","sw0912,sw0913,sw0914,","Box","Retail","6212654","6212651","5702016109351","673419281027","19.1","14.1","4.6","","13","3","5","6","12","12332","2892","2","4","X","30","33.0200","30.1800","","20/04/2018 00:00:00","31/12/2018 00:00:00"
"48867","75391","1","2024","Normal","Star Wars","Licensed","Microfighters","Captain Rex Y-wing Microfighter","X","75391-1","12.99","11.99","16.99","12.99","03/05/2024 00:00:00","04/02/2026 00:00:00","99","1","sw1315,","Box","Retail","6470450","6470449","5702017584478","673419389617","14.1","12.2","4.6","","11","2","8","","","15809","1440","2","9","X","14","11.1300","8.1200","","01/06/2024 00:00:00","31/07/2026 00:00:00"
"2138","4477","1","2003","Normal","Star Wars","Licensed","Episode IV","T-16 Skyhopper ","X","4477-1","15","12.99","","18.99","","","98","1","sw0077,","Box","Retail","4186048","4184326","5702014259355","","19.2","19.2","4.8","","","","","","","4922","2630","1","2","X","63","83.7900","42.5300","","01/01/2003 00:00:00","31/12/2003 00:00:00"
"2150","4489","1","2003","Normal","Star Wars","Licensed","Mini Building Set","AT-AT","X","4489-1","7","6.99","","","","","98","","","Blister pack","Retail","4186186","4184338","","673419017329","14.4","14.4","4.4","","","","","","","6048","1944","1","2","X","47","30.7400","12.8000","","01/06/2003 00:00:00","01/06/2004 00:00:00"
"8883","9488","1","2012","Normal","Star Wars","Licensed","The Clone Wars","Elite Clone Trooper & Commando Droid Battle Pack","X","9488-1","12.99","11.99","15.99","","02/02/2012 00:00:00","21/12/2013 00:00:00","98","4","sw0359,sw0377,sw0378,","Box","Retail","4654158","4654157","5702014840409","673419167567","19.1","14.1","4.6","0.11","","","","6","12","22017","4616","2","7","X","106","111.2200","51.5900","","01/01/2012 00:00:00","31/12/2013 00:00:00"
"24781","75116","1","2016","Normal","Star Wars","Licensed","Buildable Figures","Finn","X","75116-1","24.99","19.99","29.99","24.99","02/01/2016 00:00:00","31/03/2018 00:00:00","98","","","Box","Retail","6136871","6136870","","673419248129","14.097","26.2128","6.096","0.2404038","","","","8","14","4990","1119","2","6","X","0","14.8900","10.0400","","01/01/2016 00:00:00","31/12/2017 00:00:00"
"31925","75321","1","2022","Normal","Star Wars","Licensed","Microfighters","The Razor Crest Microfighter","X","75321-1","9.99","8.99","13.99","9.99","02/01/2022 00:00:00","26/12/2022 00:00:00","98","1","sw1166,","Box","Retail","6378926","6378859","5702017155470","","14.1","12.2","4.6","","3","9","8","","","13019","1334","2","6","X","14","10.4200","6.4600","Niels M. Frederiksen,","01/01/2022 00:00:00","31/12/2022 00:00:00"
"22963","75032","1","2014","Normal","Star Wars","Licensed","Microfighters","X-wing Fighter","X","75032-1","9.99","8.99","12.99","9.99","18/02/2014 00:00:00","02/05/2015 00:00:00","97","1","sw0544,","Box","Retail","6060910","6060909","5702015121033","673419209236","14.097","12.192","4.5974","0.1","","","","6","12","15716","2853","2","2","X","40","31.8900","12.0900","Jan Neergaard Olesen,","01/03/2014 00:00:00","31/07/2015 00:00:00"
"22964","75033","1","2014","Normal","Star Wars","Licensed","Microfighters","Star Destroyer","X","75033-1","9.99","8.99","12.99","9.99","18/02/2014 00:00:00","24/01/2015 00:00:00","97","1","sw0545,","Box","Retail","6060912","6060911","5702015121057","673419209250","14.097","12.192","4.5974","0.1","","","","6","12","12393","2744","2","2","X","25","19.9100","11.5300","Jan Neergaard Olesen,","01/01/2014 00:00:00","31/12/2014 00:00:00"
"23794","75074","1","2015","Normal","Star Wars","Licensed","Microfighters","Snowspeeder","X","75074-1","9.99","8.99","12.99","9.99","01/01/2015 00:00:00","28/11/2016 00:00:00","97","1","sw0607,","Box","Retail","6100100","6100099","5702015349109","673419230278","14.097","12.192","4.5974","0.09525432","6","8","8","6","12","15956","2534","2","5","X","15","19.9800","8.2200","Jan Neergaard Olesen,","01/01/2015 00:00:00","31/12/2016 00:00:00"
"27397","75198","1","2018","Normal","Star Wars","Licensed","Episode IV","Tatooine Battle Pack","X","75198-1","14.99","12.99","16.99","16.99","01/01/2018 00:00:00","04/02/2019 00:00:00","97","4","sw0620,sw0895,sw0896,sw0897,","Box","Retail","6212556","6212555","5702016109924","","19.1","14.1","4.6","","7","9","7","6","12","13725","2879","2","6","X","27","32.8300","21.1800","","01/01/2018 00:00:00","31/12/2018 00:00:00"
"22959","75028","1","2014","Normal","Star Wars","Licensed","Microfighters","Clone Turbo Tank","X","75028-1","9.99","8.99","12.99","9.99","18/02/2014 00:00:00","05/05/2015 00:00:00","96","1","sw0541,","Box","Retail","6060897","6060894","5702015120968","673419209175","14.097","12.192","4.5974","0.1","","","","6","12","12666","3346","2","2","X","33","49.9800","20.4600","Jan Neergaard Olesen,","01/01/2014 00:00:00","31/07/2015 00:00:00"
"22960","75029","1","2014","Normal","Star Wars","Licensed","Microfighters","AAT","X","75029-1","9.99","8.99","12.99","","18/02/2014 00:00:00","21/01/2015 00:00:00","95","1","sw0360,","Box","Retail","6060901","6060900","5702015120999","673419209199","14.097","12.192","4.5974","0.1","","","","6","12","9740","2617","2","2","X","25","31.6700","11.4800","Jan Neergaard Olesen,","01/01/2014 00:00:00","31/12/2014 00:00:00"
"23792","75072","1","2015","Normal","Star Wars","Licensed","Microfighters","ARC-170 Starfighter","X","75072-1","9.99","8.99","12.99","9.99","01/01/2015 00:00:00","22/11/2015 00:00:00","95","1","sw0608,","Box","Retail","6100094","6100093","5702015349086","673419230254","14.097","12.192","4.5974","0.1","5","8","9","6","12","10053","2914","2","4","X","17","30.2000","16.8400","Jan Neergaard Olesen,","01/01/2015 00:00:00","31/12/2015 00:00:00"
"23790","75079","1","2015","Normal","Star Wars","Licensed","Battlefront","Shadow Troopers","X","75079-1","12.99","11.99","15.99","16.99","01/01/2015 00:00:00","20/12/2016 00:00:00","95","4","sw0603,sw0604,","Box","Retail","6100496","6100495","5702015351140","673419230124","19.1008","14.097","4.5974","0.12258","14","10","5","6","12","15435","3659","2","2","X","34","37.0800","20.7800","Niels M. Frederiksen,","01/01/2015 00:00:00","31/12/2016 00:00:00"
"6791","8015","1","2009","Normal","Star Wars","Licensed","The Clone Wars","Assassin Droids Battle Pack","X","8015-1","11.99","9.99","14.99","","28/12/2008 00:00:00","03/12/2010 00:00:00","94","5","sw0222,sw0229,","Box","{Not specified}","4540005","4534748","5702014533226","673419111768","19.1","14.1","4.6","0.1","","","","6","12","18267","3072","1","3","X","145","40.9200","9.7800","","01/01/2009 00:00:00","31/12/2010 00:00:00"
"7180","20009","1","2009","Normal","Star Wars","Licensed","The Clone Wars","AT-TE Walker","X","20009-1","","4.59","","","","","94","","","Polybag","LEGO exclusive","","","","673419112949","","","","","","","","7","","2398","2106","0","1","X","15","29.7600","17.7100","","",""
"7132","20010","1","2009","Normal","Star Wars","Licensed","The Clone Wars","Republic Gunship","X","20010-1","","4.59","","","","","94","","","Polybag","LEGO exclusive","","","","673419112970","","","","","","","","7","","2336","2306","1","0","X","13","34.6000","21.2200","","01/11/2009 00:00:00","31/12/2010 00:00:00"
"22961","75030","1","2014","Normal","Star Wars","Licensed","Microfighters","Millennium Falcon","X","75030-1","9.99","8.99","12.99","9.99","18/02/2014 00:00:00","04/05/2015 00:00:00","94","1","sw0539,","Box","Retail","6060905","6060904","5702015121019","673419209212","14.097","12.192","4.5974","0.1","","","","6","12","19298","2624","2","2","X","22","23.1400","7.8800","Jan Neergaard Olesen,","01/01/2014 00:00:00","31/07/2015 00:00:00"
"26733","75526","1","2017","Normal","Star Wars","Licensed","Buildable Figures","Elite TIE Fighter Pilot","X","75526-1","19.99","19.99","24.99","19.99","02/09/2017 00:00:00","06/04/2019 00:00:00","94","","","Box","Retail","6175300","6175299","5702015868181","673419266635","14.097","26.2128","6.096","0.2494756","","","","8","14","3332","1349","2","3","X","0","35.3800","16.1400","","01/09/2017 00:00:00","31/12/2018 00:00:00"
"9348","COMCON010","1","2009","Other","Star Wars","Licensed","Promotional","Mini Republic Dropship Mini AT-TE Brickmaster Pack (SDCC 2009 exclusive)","X","COMCON010-1","50","","","","","","94","","","Box","Promotional","","","","","","","","","","","","","","213","893","0","0","X","0","1950.0000","47.6200","","",""
